product_id,mae_regresion,mae_arima,mae_lgbm,mae_xgboost,mae_autogluon
20786,1.0754660055821117,inf,0.9608396851912946,inf,inf
20788,1.9631440066088393,inf,2.284648553769929,inf,inf
20789,0.5443721933085508,inf,0.7763310620776976,inf,inf
20793,0.8765327564081998,inf,0.8123689327101163,inf,inf
20800,1.2794679049389275,inf,1.5926241303739743,inf,inf
20801,0.595133151000177,inf,0.5058425479515231,inf,inf
20802,1.8576276048858205,inf,1.940176064047684,inf,inf
20803,1.059972546468402,inf,1.2265092916331972,inf,inf
20807,0.3461188360771818,inf,0.32712367161682676,inf,inf
20809,0.5393916842018741,inf,0.5077828585431092,inf,inf
20810,0.9164943759957515,inf,0.9411145930589948,inf,inf
20811,0.7860814019796131,inf,0.6847743143949404,inf,inf
20812,0.8818975576798255,inf,1.0487539517225541,inf,inf
20818,1.6668755017793597,inf,1.3973285379123688,inf,inf
20820,0.4259815516020536,inf,0.4409954005219986,inf,inf
20823,0.7948363176373396,inf,0.7751117723669322,inf,inf
20824,2.733485177794548,inf,2.0210254970386203,inf,inf
20826,0.8365132672449409,inf,0.8571132185930013,inf,inf
20828,0.9703095415117717,inf,1.2286625372103284,inf,inf
20830,1.037345200920517,inf,1.3006089376231602,inf,inf
20831,0.8421225960346966,inf,0.8306149821931976,inf,inf
20832,1.0147376305837592,inf,1.049563565817994,inf,inf
20838,0.5149827406030567,inf,0.7278896588230134,inf,inf
20840,0.8419604266241814,inf,0.8945635179295832,inf,inf
20843,0.838761813300289,inf,0.8006386650930686,inf,inf
20846,0.6633139180975987,inf,0.7114537732120435,inf,inf
20847,0.5052307408390867,inf,0.6826683097584395,inf,inf
20849,0.6372241107570663,inf,0.7579129607757256,inf,inf
20852,0.8130794830943533,inf,0.8117847931554367,inf,inf
20855,0.6943481774426441,inf,0.7881485310540881,inf,inf
20862,0.3343999229952203,inf,0.34728086550891696,inf,inf
20863,0.28361847583643124,inf,0.3346455077325081,inf,inf
20864,0.40592004779607027,inf,0.46168821944781707,inf,inf
20865,0.3086051333569361,inf,0.2549395855662044,inf,inf
20870,0.600360176432407,inf,0.7639256089243108,inf,inf
20877,1.0256386344571518,inf,1.104578192698739,inf,inf
20878,0.5713304821304821,inf,0.5284933926809401,inf,inf
20879,0.5193493094743096,inf,0.5513095349293665,inf,inf
20882,0.29976887708739014,inf,0.2196074507386587,inf,inf
20883,0.7951441116421789,inf,0.8277671465502465,inf,inf
20885,0.48961438039543304,inf,0.28877174476294293,inf,inf
20892,0.32875942939753344,inf,0.3367701414770011,inf,inf
20894,0.415272610196495,inf,0.39587816209980414,inf,inf
20901,0.8909940154599633,inf,0.8886342865831512,inf,inf
20906,0.8362232663598277,inf,0.7968021389104639,inf,inf
20913,0.4206762010975395,inf,0.42132938641771983,inf,inf
20914,0.693461765487841,inf,0.7999864405781881,inf,inf
20919,0.32507924381896497,inf,0.3214301529170877,inf,inf
20922,0.7977411376644831,inf,0.7425178632878406,inf,inf
20925,0.3926091485218625,inf,0.5051536717678576,inf,inf
20931,0.40189808520682124,inf,0.3940007656983332,inf,inf
20936,0.6797627612556795,inf,0.7077941449897118,inf,inf
20937,0.310759746267776,inf,0.2505371473436697,inf,inf
20941,0.39434289962825303,inf,0.44413143524646753,inf,inf
20945,0.5828102822177821,inf,0.5711710736628941,inf,inf
20947,0.3393135970968313,inf,0.4622583687735578,inf,inf
20948,0.43212998023248933,inf,0.515533935097967,inf,inf
20949,0.3757086611199622,inf,0.372871428139599,inf,inf
20951,0.6297020004995003,inf,0.6181614274842397,inf,inf
20956,0.6312936979996459,inf,0.6968010575677667,inf,inf
20957,0.2775182105977459,inf,0.2775341333242825,inf,inf
20961,0.24757735616923351,inf,0.24657239392504396,inf,inf
20965,0.4618465542573905,inf,0.48959892820486,inf,inf
20970,0.3477246548061603,inf,0.49382607846566623,inf,inf
20976,0.1602894308727209,inf,0.1397696406800407,inf,inf
20982,0.7275694901752523,inf,0.6748341856572091,inf,inf
20985,0.26057024252080013,inf,0.36730071029288425,inf,inf
20986,0.18020739688440432,inf,0.18861760194326008,inf,inf
20991,0.7004539113117366,inf,0.7600902061260962,inf,inf
20994,0.4720653469640644,inf,0.46108357821328294,inf,inf
20996,0.23400569503334787,inf,0.2576747437725749,inf,inf
21003,0.3596516744974902,inf,0.3890668121224099,inf,inf
21008,0.20964198943765858,inf,0.21813091743109178,inf,inf
21014,0.3393883988316516,inf,0.3433829578467291,inf,inf
21016,0.17213055231014351,inf,0.25312275593796557,inf,inf
21024,0.20752417743553433,inf,0.24950081814094463,inf,inf
21027,0.8510207231097157,inf,0.7997698039855275,inf,inf
21028,0.11635220215967428,inf,0.076702754449143,inf,inf
21032,0.2145583306779961,inf,0.25912698863447925,inf,inf
21034,0.5995474908424907,inf,0.6257327355171386,inf,inf
21038,0.1488511462205699,inf,0.24709347040410248,inf,inf
21040,0.45584272227772243,inf,0.4934167728748776,inf,inf
21048,0.31231999498436325,inf,0.37196356955443105,inf,inf
21049,0.33652170883945776,inf,0.3880043901638986,inf,inf
21055,0.19377876526818896,inf,0.12648606726490494,inf,inf
21057,0.1354596031746032,inf,0.14275780667936772,inf,inf
21065,0.23160294560943642,inf,0.40093058130037207,inf,inf
21077,0.16700391603233622,inf,0.1950171394681505,inf,inf
21080,0.13168745264648615,inf,0.09825249859153613,inf,inf
21088,0.1964432067622588,inf,0.2455521460848195,inf,inf
21118,0.12559096243487794,inf,0.14767658994500596,inf,inf
21126,0.14464636863136862,inf,0.1689417854460648,inf,inf
21131,0.09118833952912023,inf,0.11690367218721888,inf,inf
21155,0.10218713554519694,inf,0.08749618803455715,inf,inf
21157,0.2031774895666131,inf,0.2654657152782168,inf,inf
21164,0.13606113553113555,inf,0.15030499967081207,inf,inf
21167,0.1048788139076114,inf,0.10039090120565623,inf,inf
21170,0.07027650776431207,inf,0.08617206338312891,inf,inf
21176,0.09985445554445557,inf,0.10036535823294093,inf,inf
21180,0.23562893638007562,inf,0.1831012807433408,inf,inf
21182,0.15762389006903885,inf,0.19455285683856477,inf,inf
21184,0.14782089297139198,inf,0.12311309401129915,inf,inf
21190,0.06047738985020257,inf,0.07225211652937939,inf,inf
21192,0.10004451171298759,inf,0.16191142699882385,inf,inf
21194,0.1148106772689882,inf,0.1084420641816798,inf,inf
21200,0.0648679120879121,inf,0.07070362694803421,inf,inf
21202,0.08304029208709506,inf,0.12336040816892169,inf,inf
21207,0.11014144685129332,inf,0.11090650814171822,inf,inf
21212,0.11372833196234347,inf,0.08968634864539146,inf,inf
21218,0.05682829438838733,inf,0.083405561146502,inf,inf
21222,0.04284012834129932,inf,0.0680744377771476,inf,inf
21224,0.04324500544500546,inf,0.051860740353594385,inf,inf
